REF_DATE,GEO,DGUID,Screened traffic,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jun-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,52216,,,,0
Jun-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,5523,,,,0
Jun-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,286239,,,,0
Jun-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,282374,,,,0
Jun-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,248435,,,,0
Jun-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,24207,,,,0
Jun-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,9732,,,,0
Jun-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,3865,,,,0
Jun-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,922122,,,,0
Jun-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,911940,,,,0
Jun-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,456167,,,,0
Jun-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,261547,,,,0
Jun-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,194226,,,,0
Jun-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,10182,,,,0
Jul-23,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,5535973,,,,0
Jul-23,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,5460636,,,,0
Jul-23,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2674297,,,,0
Jul-23,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1418082,,,,0
Jul-23,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1368257,,,,0
Jul-23,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,75337,,,,0
Jul-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,193116,,,,0
Jul-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,183871,,,,0
Jul-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,165605,,,,0
Jul-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,9373,,,,0
Jul-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,8893,,,,0
Jul-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,9245,,,,0
Jul-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,943611,,,,0
Jul-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,928454,,,,0
Jul-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,255484,,,,0
Jul-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,248932,,,,0
Jul-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,424038,,,,0
Jul-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,15157,,,,0
Jul-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,184448,,,,0
Jul-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,180903,,,,0
Jul-23,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,156502,,,,0
Jul-23,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,19938,,,,0
Jul-23,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,4463,,,,0
Jul-23,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3545,,,,0
Jul-23,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1900533,,,,0
Jul-23,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1881961,,,,0
Jul-23,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,662681,,,,0
Jul-23,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,573910,,,,0
Jul-23,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,645370,,,,0
Jul-23,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,18572,,,,0
Jul-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,188042,,,,0
Jul-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,184991,,,,0
Jul-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,173693,,,,0
Jul-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,11214,,,,0
Jul-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,84,,,,0
Jul-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,3051,,,,0
Jul-23,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,747174,,,,0
Jul-23,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,741194,,,,0
Jul-23,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,482500,,,,0
Jul-23,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,198488,,,,0
Jul-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,60206,,,,0
Jul-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,5980,,,,0
Jul-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,341832,,,,0
Jul-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,337124,,,,0
Jul-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,299878,,,,0
Jul-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,27838,,,,0
Jul-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,9408,,,,0
Jul-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4708,,,,0
Jul-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,1037217,,,,0
Jul-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,1022138,,,,0
Jul-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,477954,,,,0
Jul-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,328389,,,,0
Jul-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,215795,,,,0
Jul-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,15079,,,,0
Aug-23,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,5549257,,,,0
Aug-23,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,5469372,,,,0
Aug-23,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2775093,,,,0
Aug-23,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1345380,,,,0
Aug-23,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1348899,,,,0
Aug-23,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,79885,,,,0
Aug-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,210539,,,,0
Aug-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,199340,,,,0
Aug-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,182237,,,,0
Aug-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,9347,,,,0
Aug-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,7756,,,,0
Aug-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,11199,,,,0
Aug-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,886167,,,,0
Aug-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,871862,,,,0
Aug-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,251273,,,,0
Aug-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,227898,,,,0
Aug-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,392691,,,,0
Aug-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,14305,,,,0
Aug-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,187099,,,,0
Aug-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,183252,,,,0
Aug-23,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,158343,,,,0
Aug-23,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,20556,,,,0
Aug-23,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,4353,,,,0
Aug-23,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3847,,,,0
Aug-23,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1895891,,,,0
Aug-23,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1876626,,,,0
Aug-23,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,685637,,,,0
Aug-23,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,537538,,,,0
Aug-23,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,653451,,,,0
Aug-23,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,19265,,,,0
Aug-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,203555,,,,0
Aug-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,200292,,,,0
Aug-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,187388,,,,0
Aug-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,12849,,,,0
Aug-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,55,,,,0
Aug-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,3263,,,,0
Aug-23,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,732539,,,,0
Aug-23,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,726120,,,,0
Aug-23,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,474473,,,,0
Aug-23,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,190786,,,,0
Aug-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,60861,,,,0
Aug-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,6419,,,,0
Aug-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,343741,,,,0
Aug-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,338603,,,,0
Aug-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,300766,,,,0
Aug-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,27808,,,,0
Aug-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,10029,,,,0
Aug-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,5138,,,,0
Aug-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,1089726,,,,0
Aug-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,1073277,,,,0
Aug-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,534976,,,,0
Aug-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,318598,,,,0
Aug-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,219703,,,,0
Aug-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,16449,,,,0
Sep-23,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4791011,,,,0
Sep-23,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4719163,,,,0
Sep-23,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2352605,,,,0
Sep-23,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1165829,,,,0
Sep-23,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1200729,,,,0
Sep-23,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,71848,,,,0
Sep-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,169875,,,,0
Sep-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,158884,,,,0
Sep-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,142419,,,,0
Sep-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,7964,,,,0
Sep-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,8501,,,,0
Sep-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,10991,,,,0
Sep-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,782231,,,,0
Sep-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,769714,,,,0
Sep-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,227559,,,,0
Sep-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,197315,,,,0
Sep-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,344840,,,,0
Sep-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,12517,,,,0
Sep-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,169133,,,,0
Sep-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,165744,,,,0
Sep-23,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,143203,,,,0
Sep-23,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,18392,,,,0
Sep-23,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,4149,,,,0
Sep-23,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3389,,,,0
Sep-23,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1637819,,,,0
Sep-23,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1619985,,,,0
Sep-23,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,578947,,,,0
Sep-23,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,468855,,,,0
Sep-23,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,572183,,,,0
Sep-23,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,17834,,,,0
Sep-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,169035,,,,0
Sep-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,165952,,,,0
Sep-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,153337,,,,0
Sep-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,12538,,,,0
Sep-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,77,,,,0
Sep-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,3083,,,,0
Sep-23,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,637789,,,,0
Sep-23,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,632015,,,,0
Sep-23,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,397488,,,,0
Sep-23,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,174384,,,,0
Sep-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,60143,,,,0
Sep-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,5774,,,,0
Sep-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,281814,,,,0
Sep-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,277735,,,,0
Sep-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,242882,,,,0
Sep-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,27085,,,,0
Sep-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,7768,,,,0
Sep-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4079,,,,0
Sep-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,943315,,,,0
Sep-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,929134,,,,0
Sep-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,466770,,,,0
Sep-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,259296,,,,0
Sep-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,203068,,,,0
Sep-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,14181,,,,0
Oct-23,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4647253,,,,0
Oct-23,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4583179,,,,0
Oct-23,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,2229411,,,,0
Oct-23,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1240379,,,,0
Oct-23,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1113389,,,,0
Oct-23,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,64074,,,,0
Oct-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,157449,,,,0
Oct-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,155583,,,,0
Oct-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,140853,,,,0
Oct-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,8972,,,,0
Oct-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,5758,,,,0
Oct-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,1866,,,,0
Oct-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,744008,,,,0
Oct-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,729871,,,,0
Oct-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,212865,,,,0
Oct-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,212309,,,,0
Oct-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,304697,,,,0
Oct-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,14137,,,,0
Oct-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,174075,,,,0
Oct-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,170518,,,,0
Oct-23,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,144364,,,,0
Oct-23,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,21302,,,,0
Oct-23,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,4852,,,,0
Oct-23,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3557,,,,0
Oct-23,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1644291,,,,0
Oct-23,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1625369,,,,0
Oct-23,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,551557,,,,0
Oct-23,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,530845,,,,0
Oct-23,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,542967,,,,0
Oct-23,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,18922,,,,0
Oct-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,167945,,,,0
Oct-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,164512,,,,0
Oct-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,150176,,,,0
Oct-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,14042,,,,0
Oct-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,294,,,,0
Oct-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,3433,,,,0
Oct-23,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,605759,,,,0
Oct-23,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,599954,,,,0
Oct-23,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,376492,,,,0
Oct-23,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,169050,,,,0
Oct-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,54412,,,,0
Oct-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,5805,,,,0
Oct-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,281675,,,,0
Oct-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,277480,,,,0
Oct-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,231995,,,,0
Oct-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,34059,,,,0
Oct-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,11426,,,,0
Oct-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4195,,,,0
